procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 741244 278516 149136 5335356    0    0 11312 13679 5858 25022  4  2 60 34  0
 0 16 741236 277484 149144 5336324    0    0 10768 12093 5614 22806  3  2 65 30  0
 1 15 741236 276620 149144 5337456    0    0 10592 13888 5842 23886  3  2 60 34  0
 1 14 741236 274976 149144 5338480    0    0 10896 12233 5146 22278  3  2 60 35  0
 1 15 741232 273304 149144 5339604    0    0 11104 13955 5520 23762  3  2 62 33  0
 1 15 741224 273120 149144 5340664    0    0 10384 12641 5477 21560  3  2 59 36  0
 4 14 741224 271364 149152 5341540    0    0 10592 12125 5400 22284  3  3 64 30  0
 0 16 741220 271364 149152 5342564    0    0 11232 13034 5689 22898  3  2 61 34  0
 0 16 741220 271124 149152 5343620    0    0 10656 13033 5493 23628  3  2 64 31  0
 1 15 741220 271372 149152 5344588    0    0 11856 12523 5438 22651  3  2 59 35  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 14 741216 270384 149152 5345576    0    0 11152 12513 5448 22499  3  2 62 33  0
 1 16 741208 270092 149160 5346596    0    0 10912 13054 5781 22168  3  2 56 39  0
 2 15 741208 268700 149160 5347548    0    0 10656 12527 5458 22032  3  2 62 33  0
 2 15 741204 268436 149160 5348572    0    0 10944 12848 5438 23189  3  2 62 32  0
 1 15 741204 267712 149176 5349452    0    0 11120 13781 6068 23780  3  3 62 32  0
 6 14 741204 265332 149176 5350592    0    0 11152 13455 5684 24714  3  2 61 34  0
 3 15 741196 267588 149184 5351788    0    0 10704 12578 5488 22490  3  2 60 35  0
 2 13 741192 263760 149184 5352768    0    0 10928 13188 5228 22724  3  2 59 36  0
 0 16 741188 263512 149184 5353660    0    0 10608 12733 5526 22279  3  2 60 35  0
 0 16 741188 262084 149184 5354500    0    0  9776 12394 5206 21886  3  1 63 33  0
 1 15 741204 301268 149104 5314196    0   16 10668 13419 5896 21381  3  2 59 36  0
 1 15 741204 299884 149112 5315000    0    0 11088 11461 6013 22303  3  2 63 32  0
 2 14 741200 299316 149112 5315896    0    0 10704 12742 5994 22402  3  2 60 35  0
 1 15 741192 297396 149112 5316968    0    0 11120 11938 5536 23931  3  2 63 32  0
 6 12 741184 295796 149112 5318100    0    0 10912 13613 5934 23849  3  2 63 31  0
 0 16 741180 294844 149112 5319028    0    0 10512 13145 5618 23049  3  2 58 36  0
 6 12 741180 295104 149120 5320004    0    0 10416 12791 5525 23177  3  2 63 32  0
 2 15 741180 292612 149120 5321144    0    0 11424 12870 5726 24091  3  2 62 33  0
 4 14 741180 292216 149120 5322160    0    0 10544 13054 5166 22250  3  2 63 32  0
 0 16 741180 291656 149124 5322832    0    0  8416 10946 4553 17614  3  2 65 30  0
 3 14 741180 290636 149124 5323560    0    0  7808  9048 4345 16464  2  2 66 30  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 15 741176 289444 149132 5324392    0    0 11344 11836 5509 22315  3  2 61 34  0
 0 16 741160 289320 149132 5325304    0    0 10912 11961 5187 23164  3  2 61 35  0
 1 14 741160 287704 149132 5326312    0    0 10448 12958 5601 22598  3  2 60 35  0
 0 16 741160 286772 149132 5327060    0    0 11296 14076 5874 24700  3  2 58 36  0
 0 16 741160 285756 149132 5328052    0    0 10720 13656 5395 23079  3  2 59 36  0
 3 15 741160 284752 149140 5329024    0    0 10848 13395 5742 23649  3  1 63 33  0
 0 15 741148 284112 149140 5329992    0    0 11312 11977 5447 22224  3  2 59 36  0
 1 14 741148 283064 149140 5331060    0    0 11312 13550 5533 23518  4  3 57 37  0
 2 15 741148 283240 149140 5332156    0    0 10848 12703 5431 23056  3  3 61 33  0
 1 15 741148 281156 149140 5332964    0    0 10704 12682 5405 22779  3  2 60 35  0
 1 15 741148 280028 149148 5334016    0    0 10928 13879 5729 22100  3  2 61 34  0
 3 14 741148 282092 149148 5334832    0    0 11056 12278 5300 22880  3  2 60 35  0
 1 16 741140 278752 149148 5335876    0    0 10432 12030 5190 22539  3  2 64 31  0
 0 16 741140 277376 149148 5336912    0    0 11024 12827 5628 23172  3  2 61 33  0
 0 16 741136 276688 149148 5337652    0    0 10672 12095 5346 21265  3  2 61 34  0
 1 16 741136 275532 149156 5338684    0    0 11056 12267 5569 22227  3  1 63 32  0
 2 17 741136 274956 149156 5339632    0    0 10368 12609 5432 22086  3  2 63 32  0
 0 16 741132 272880 149156 5340680    0    0 11568 13265 5598 23788  3  3 61 33  0
 1 16 741132 272516 149156 5341596    0    0 10704 11951 4902 20988  3  2 61 34  0
 1 15 741132 272000 149156 5342668    0    0 11440 14256 6005 25549  3  2 62 33  0
 1 15 741128 271256 149164 5343564    0    0 10992 13606 5469 23075  3  2 61 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 741128 269372 149164 5344960    0    0 10864 13556 5410 24387  3  1 63 32  0
 1 15 741128 269136 149164 5345740    0    0 10784 12428 5331 21229  3  2 61 35  0
 2 14 741128 269524 149164 5346588    0    0 11104 13096 5556 23530  3  2 63 32  0
 1 16 741128 267760 149164 5347656    0    0 11120 13494 5941 23611  3  2 64 31  0
 2 14 741128 267452 149172 5348400    0    0 10576 12291 5077 22684  3  2 63 32  0
 1 15 741128 267304 149172 5349336    0    0 10672 12400 5414 22640  3  2 63 32  0
 2 15 741124 265996 149172 5350068    0    0 10528 13174 5722 22570  3  2 65 30  0
 2 16 741116 264732 149172 5351356    0    0 11968 13775 5861 24642  4  3 63 31  0
 1 15 741116 263692 149172 5352244    0    0 10672 12539 5214 21769  3  2 63 32  0
 1 14 741116 263136 149180 5353064    0    0 11312 13778 5998 24485  3  2 61 34  0
 0 16 741116 262580 149180 5353968    0    0 11024 13125 5743 23371  4  3 62 31  0
 1 16 741124 301476 149088 5314184    0   12 10400 12982 5229 22282  3  2 62 34  0
 0 16 741124 300372 149088 5315040    0    0 10784 12250 5316 21969  3  3 65 30  0
 0 16 741124 297760 149088 5316000    0    0 10960 13415 5968 22509  3  2 60 35  0
 0 16 741124 298940 149096 5317104    0    0 11120 13882 6070 22490  3  2 59 35  0
 2 14 741120 295500 149096 5317976    0    0 10176 12589 5389 21008  3  2 60 34  0
 1 15 741112 294468 149096 5319004    0    0 10992 13150 5224 22504  3  3 58 36  0
 1 15 741104 293544 149096 5320120    0    0 10608 14297 5421 23784  3  2 60 34  0
 2 15 741104 292564 149096 5321064    0    0 10432 11571 5207 20895  3  2 61 34  0
 2 14 741092 292004 149104 5321936    0    0 10256 12075 5225 20528  3  2 66 29  0
 4 11 741092 290356 149104 5323120    0    0 11088 13178 5706 24351  3  2 63 32  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 15 741092 290760 149104 5324132    0    0 10352 13076 5186 21408  3  2 66 29  0
 1 16 741084 289096 149104 5325128    4    0 11108 12994 5222 20623  3  3 62 31  0
 2 15 741080 287976 149104 5326016    0    0 10928 12711 5642 23093  3  2 64 31  0
 2 16 741076 287964 149112 5326788    0    0 10816 12900 5401 21486  3  2 63 32  0
 1 15 741076 286924 149112 5328012    0    0 10944 13530 5536 24493  3  2 57 37  0
 0 16 741068 286552 149112 5328976    0    0 11776 13264 5693 24436  3  2 58 37  0
 1 15 741064 285764 149112 5330084    0    0 11616 13127 5770 22690  3  3 61 33  0
 1 15 741064 284368 149112 5330936    0    0 10224 12090 5185 21331  3  2 62 34  0
 2 15 741064 283756 149120 5331852    0    0 10496 12780 5737 23214  3  2 63 32  0
 2 14 741064 282768 149120 5332856    0    0 10960 13425 5597 23284  3  2 63 32  0
 1 17 741056 281972 149120 5333856    0    0 10608 12396 5123 22545  3  2 62 33  0
 0 16 741052 281092 149120 5334656    0    0 10768 12466 5171 22603  3  1 61 35  0
 2 14 741048 280732 149120 5335684    0    0 11376 14045 6054 24617  3  2 63 32  0
 2 15 741048 279240 149128 5336764    0    0 10976 14073 5938 23539  3  2 56 39  0
 1 16 741048 277152 149128 5337848    0    0 10352 12657 5109 21679  3  3 61 33  0
 1 17 741048 277400 149128 5338768    0    0 11168 13046 5824 23178  3  3 61 33  0
 2 15 741040 276220 149128 5339728    0    0  9344 11899 4732 20266  3  1 60 36  0
 1 15 741036 275212 149128 5340256    0    0  8144  9678 4165 16923  2  1 61 35  0
 0 16 741036 274004 149136 5341160    0    0 10400 12224 5154 21435  3  2 60 35  0
 3 14 741036 273844 149136 5342128    0    0 10304 13102 5487 22327  3  2 63 32  0
 5 14 741032 272772 149136 5343192    0    0 10784 13236 5298 22283  3  2 62 33  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 741032 271516 149136 5344084    0    0 10368 13125 5448 21988  3  2 62 33  0
 0 16 741028 269980 149136 5345280    0    0 11936 13581 5749 24855  4  2 60 35  0
 3 14 741028 269252 149144 5346252    0    0 10864 13038 5549 22359  3  3 59 35  0
 0 16 741028 267808 149144 5347276    0    0 10480 13101 5572 22928  4  3 59 35  0
 4 14 741028 266432 149144 5348272    0    0 10832 12893 5066 22267  3  2 57 37  0
 0 15 741020 266176 149144 5349112    0    0 10512 12062 5180 21907  3  2 58 36  0
 0 16 741020 264932 149144 5349988    0    0 10000 12236 5250 22516  3  1 61 35  0
 1 17 741016 263768 149152 5350932    0    0 11024 12884 5359 22417  3  2 61 35  0
 0 16 741004 263900 149152 5351888    0    0 10368 13551 5681 22887  3  2 60 35  0
 5 12 741004 262836 149152 5352936    0    0 10624 13187 5663 23289  3  2 62 33  0
 0 16 741012 301964 149060 5312580    0    8 11296 14027 5967 24134  3  3 59 36  0
 0 16 741012 301512 149060 5313592    0    0 11104 13271 5684 24028  3  1 64 31  0
 3 14 741012 300296 149068 5314552    0    0 10464 13084 6182 22288  3  3 60 35  0
 3 16 741012 299436 149068 5315476    0    0 10560 12630 5910 22152  3  2 58 37  0
 0 16 741012 298188 149068 5316620    0    0 11168 12828 5455 22242  3  2 60 35  0
 4 14 741012 297908 149068 5317660    0    0 10768 13482 5155 22551  3  2 59 37  0
 1 15 741012 296732 149068 5318712    0    0 10784 12841 5570 22021  3  2 64 31  0
 1 16 741012 295224 149076 5319664    0    0 10272 13043 5014 21594  3  2 58 36  0
 2 15 741012 293876 149076 5320848    0    0 11072 14093 5443 23485  3  2 63 32  0
 2 15 741012 292148 149076 5321896    0    0 10784 13441 5324 23513  3  2 65 30  0
 0 16 741012 291600 149076 5322740    0    0 11680 13604 5907 24060  3  2 57 38  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 741008 290852 149076 5323720    0    0 10560 14162 5709 23333  3  1 59 37  0
 2 16 741008 289860 149076 5324804    0    0 10320 12913 5106 21057  3  2 59 36  0
 1 15 740992 289464 149084 5325704    0    0 10592 13372 5642 22399  3  2 58 37  0
 2 14 740988 288532 149084 5326872    0    0 10944 12663 5692 22517  3  2 60 35  0
 2 15 740988 286984 149084 5327876    0    0 10512 13596 5658 21586  4  2 60 34  0
 0 16 740988 285360 149084 5329056    0    0 11248 12781 5403 22693  3  3 62 32  0
 1 15 740980 284520 149084 5330040    0    0 10608 14167 5994 24092  3  2 61 34  0
 1 16 740972 283568 149092 5331020    0    0 10928 12935 5314 23168  3  2 60 35  0
 1 15 740968 282644 149092 5331900    0    0 10352 12275 5365 21686  3  2 63 31  0
 2 16 740968 281144 149092 5332948    0    0 11088 12370 5436 21831  3  2 60 36  0
 2 15 740964 280496 149092 5334168    0    0 11216 13509 5698 23727  3  2 64 30  0
 1 15 740964 279808 149092 5335160    0    0 10800 13615 5516 22921  4  2 62 32  0
 0 16 740964 278976 149100 5336140    0    0 10000 11865 4937 20841  3  2 60 35  0
 2 15 740964 277600 149100 5337116    0    0 10416 13447 5589 23774  4  3 60 34  0
 3 16 740964 276768 149100 5338040    0    0 11408 13044 5504 22547  2  2 66 30  0
 2 14 740956 276240 149100 5339156    0    0 10384 13079 5618 23405  3  2 58 37  0
 2 15 740940 274540 149100 5340096    0    0 10816 13087 5390 21995  3  2 65 31  0
 1 15 740936 274096 149108 5341056    0    0 10720 12363 5389 21380  3  2 67 28  0
 0 16 740936 272472 149108 5342040    0    0 11152 13576 5622 24643  3  2 61 34  0
 1 16 740932 270664 149108 5343088    0    0 11120 13366 5396 21675  3  3 58 36  0
 1 14 740932 269912 149108 5344144    0    0 11040 13776 5787 24375  3  2 60 34  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0 16 740932 269044 149108 5345252    0    0 11200 14319 5844 23611  4  2 64 30  0
 1 16 740920 268580 149116 5346288    0    0 11072 13081 5488 22025  3  2 62 34  0
 2 14 740920 267724 149116 5347364    0    0 10816 13159 5773 22429  3  2 65 30  0
 2 15 740920 268324 149116 5348412    0    0 10416 12805 5123 21709  3  2 59 36  0
 1 16 740908 267044 149116 5349352    0    0 11232 12526 5480 22763  3  2 61 34  0
 0 17 740904 268820 149116 5350316    0    0 10208 13053 5349 22890  3  2 56 38  0
 1 17 740904 265352 149124 5351368    0    0 10912 14017 5622 21432  3  2 62 34  0
 2 16 740904 264320 149124 5352460    0    0 10864 14409 5753 23746  3  2 61 34  0
 1 16 740900 263176 149124 5353400    0    0 10640 13317 5311 22466  4  2 62 33  0
 1 15 740896 262688 149124 5354352    0    0 10672 13232 5224 22292  3  2 66 29  0
 1 15 740896 302140 149032 5313228    0    0 11632 13646 6074 24502  3  1 68 28  0
 2 13 740896 301716 149040 5314292    0    0 10560 13441 5544 22639  3  2 63 32  0
 1 15 740896 300508 149040 5315364    0    0 10768 13029 5880 22861  4  2 58 36  0
 1 15 740896 299324 149040 5316392    0    0 10096 12505 5662 21309  3  1 65 31  0
 0 16 740896 298764 149040 5317056    0    0  7664 11231 4406 17923  2  1 66 31  0
 0 16 740892 298392 149040 5318088    0    0 10816 12387 5560 22905  3  1 63 32  0
 2 15 740884 296980 149048 5319032    0    0 11440 14057 5646 22325  3  2 62 33  0
 1 15 740872 296120 149048 5320216    0    0 10352 13228 5498 23564  3  3 58 37  0
 1 15 740872 295228 149048 5321204    0    0 10992 12920 5430 22654  3  2 59 35  0
 1 16 740872 293496 149048 5322236    0    0 10848 13891 5758 23668  4  3 63 31  0
 0 16 740872 292312 149048 5323112    0    0 10704 12917 5384 22399  3  2 63 31  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 740872 291556 149056 5324192    0    0 11568 13429 5283 22771  3  2 60 35  0
 0 18 740856 290448 149056 5325276    0    0 11232 14351 5846 24397  3  2 61 33  0
 2 15 740852 289020 149056 5326332    0    0 10528 14270 5818 23956  3  2 59 36  0
 2 15 740852 288448 149056 5327332    0    0 10864 12885 5370 22139  3  2 57 38  0
 0 17 740852 286556 149056 5328304    0    0 11376 13572 5455 22598  3  3 59 35  0
 1 16 740852 286268 149064 5329188    0    0  9536 12201 5022 20897  3  2 60 34  0
 2 14 740848 285024 149064 5330248    0    0 10640 11835 5233 22007  3  2 61 34  0
 0 16 740848 284784 149064 5331088    0    0 11184 13417 5201 21755  3  2 61 34  0
 0 16 740844 283084 149064 5332148    0    0 10832 13888 5397 21979  3  2 56 39  0
 7 12 740836 281764 149064 5333104    0    0 11040 13972 5570 23466  3  2 58 37  0
 2 14 740832 281728 149072 5334188    0    0 10992 12485 4944 21481  3  2 58 37  0
 1 15 740832 280664 149072 5335228    0    0 11088 13273 5373 23916  3  2 61 34  0
 3 14 740832 279384 149072 5336060    0    0 10384 13126 5281 21024  3  2 61 34  0
 0 16 740828 278596 149072 5337028    0    0 10784 13471 5199 23029  3  1 58 38  0
 1 15 740828 277860 149072 5338096    0    0 10688 13829 5614 22902  3  3 58 36  0
 2 15 740820 276784 149080 5339128    0    0 10464 12372 5080 22042  3  1 61 34  0
 1 16 740820 275816 149080 5340204    0    0 10848 13341 5254 22605  3  2 58 36  0
 0 16 740808 274824 149080 5341260    0    0 11040 14252 5647 24852  3  2 57 38  0
 0 16 740808 273676 149080 5342384    0    0 10320 13156 5318 22200  3  2 60 36  0
 3 14 740808 272220 149080 5343368    0    0 10896 13433 5214 22380  3  2 58 37  0
 1 17 740800 270772 149088 5344160    0    0 11424 14765 6081 24464  3  2 64 31  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 15 740800 269256 149088 5345036    0    0 11072 14075 5470 22866  3  2 61 35  0
 1 16 740800 267908 149088 5346088    0    0 10512 12681 5259 22206  3  2 60 34  0
 0 16 740800 266644 149088 5347040    0    0 10896 13511 5682 23595  3  2 58 36  0
 0 16 740796 265092 149088 5348036    0    0 11056 12257 5364 22652  3  2 64 31  0
 4 13 740796 264488 149096 5349148    0    0 10832 13263 5373 22871  3  2 60 35  0
 0 16 740796 264308 149096 5350152    0    0 11184 13144 5372 22395  3  3 59 35  0
 2 15 740808 304216 149008 5308868    0   12 12224 13891 5816 24478  3  2 58 36  0
 2 14 740800 303632 149008 5309796    0    0 10784 12625 5970 22352  4  3 57 37  0
 3 13 740792 302608 149008 5310684    0    0 10400 13221 6193 21925  3  2 60 34  0
 2 15 740784 303448 149016 5311496    0    0 10800 13185 5481 20917  3  2 59 36  0
 2 14 740784 302348 149016 5312500    0    0 10000 12512 5589 22367  3  2 65 31  0
 1 17 740784 301376 149016 5313396    0    0 11360 13402 5490 24241  3  2 60 35  0
 2 15 740784 299408 149016 5314496    0    0 10960 13790 5812 22968  3  2 62 33  0
 2 15 740784 298824 149016 5315476    0    0 10464 13377 5535 23221  3  2 61 34  0
 2 15 740784 298464 149024 5316492    0    0 10720 12402 5556 22759  3  2 61 34  0
 3 15 740784 297432 149024 5317492    0    0 10896 12776 5331 23647  3  1 61 35  0
 1 15 740784 296980 149024 5318556    0    0 11200 13753 5634 23478  3  2 63 32  0
 2 16 740784 294948 149024 5319556    0    0 10960 13615 5784 23734  3  3 60 34  0
 2 16 740784 294172 149024 5320672    0    0 10544 14101 5576 23162  4  3 59 34  0
 1 15 740784 294096 149032 5321632    0    0 11056 13479 5576 24295  3  2 61 34  0
 2 14 740784 292160 149032 5322688    0    0 11104 12944 5449 23995  3  2 63 31  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 14 740780 291096 149032 5323420    0    0 10880 13665 5464 22944  3  2 61 34  0
 2 14 740776 289872 149032 5324448    0    0 10608 12431 5397 21253  3  2 64 31  0
 4 16 740772 289072 149032 5325268   16    0 10576 14278 5769 22510  3  2 60 35  0
 1 14 740772 287188 149040 5326312    0    0 10912 14610 6015 24792  3  2 64 31  0
